384|Pit River Tribe, California|PitRiverTribeCalifornia|Pit River Tribe, California (includes XL Ranch, Big Bend, Likely, Lookout, Montgomery Creek and Roaring Creek Rancherias) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||384.00||
385|Pitka's Point Traditional Council|NativeVillageofPitkasPoint|Pitka's Point Traditional Council (previously listed as Native Village of Pitka's Point) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||385.00||
386|Platinum Traditional Village|PlatinumTraditionalVillage|Platinum Traditional Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||386.00||
387|Poarch Band of Creek Indians|PoarchBandofCreeks|Poarch Band of Creeks (previously listed as Poarch Band of Creek Indians of Alabama) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||387.00||
388|Pokagon Band of Potawatomi Indians, Michigan and Indiana|PokagonBandofPotawatomiIndiansMichiganandIndiana|Pokagon Band of Potawatomi Indians, Michigan and Indiana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||388.00||
389|Ponca Tribe of Indians of Oklahoma|PoncaTribeofIndiansofOklahoma|Ponca Tribe of Indians of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||389.00||
390|Ponca Tribe of Nebraska|PoncaTribeofNebraska|Ponca Tribe of Nebraska is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||390.00||
391|Port Gamble S'Klallam Tribe|PortGambleSKlallamTribe|Port Gamble S'Klallam Tribe (previously listed as Port Gamble Band of S'Klallam Indians) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||391.00||
392|Portage Creek Village|PortageCreekVillage|Portage Creek Village (aka Ohgsenakale) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||392.00||
393|Potter Valley Tribe, California|PotterValleyTribeCalifornia|Potter Valley Tribe, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||393.00||
394|Prairie Band Potawatomi Nation|PrairieBandPotawatomiNation|Prairie Band Potawatomi Nation (previously listed as Prairie Band of Potawatomi Nation, Kansas) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||394.00||
395|Prairie Island Indian Community in the State of Minnesota|PrairieIslandIndianCommunityintheStateofMinnesota|Prairie Island Indian Community in the State of Minnesota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||395.00||
396|Pribilof Islands Aleut Communities of St. Paul & St. George Islands|PribilofIslandsAleutCommunitiesofSt.PaulSt.George|Pribilof Islands Aleut Communities of St. Paul & St. George Islands is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||396.00||
397|Pueblo of Acoma, New Mexico|PuebloofAcomaNewMexico|Pueblo of Acoma, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||397.00||
398|Pueblo of Cochiti, New Mexico|PuebloofCochitiNewMexico|Pueblo of Cochiti, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||398.00||
399|Pueblo of Isleta, New Mexico|PuebloofIsletaNewMexico|Pueblo of Isleta, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||399.00||
400|Pueblo of Jemez, New Mexico|PuebloofJemezNewMexico|Pueblo of Jemez, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||400.00||
401|Pueblo of Laguna, New Mexico|PuebloofLagunaNewMexico|Pueblo of Laguna, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||401.00||
402|Pueblo of Nambe, New Mexico|PuebloofNambeNewMexico|Pueblo of Nambe, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||402.00||
403|Pueblo of Picuris, New Mexico|PuebloofPicurisNewMexico|Pueblo of Picuris, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||403.00||
404|Pueblo of Pojoaque, New Mexico|PuebloofPojoaqueNewMexico|Pueblo of Pojoaque, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||404.00||
405|Pueblo of San Felipe, New Mexico|PuebloofSanFelipeNewMexico|Pueblo of San Felipe, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||405.00||
406|Pueblo of San Ildefonso, New Mexico|PuebloofSanIldefonsoNewMexico|Pueblo of San Ildefonso, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||406.00||
407|Pueblo of Sandia, New Mexico|PuebloofSandiaNewMexico|Pueblo of Sandia, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||407.00||
408|Pueblo of Santa Ana, New Mexico|PuebloofSantaAnaNewMexico|Pueblo of Santa Ana, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||408.00||
409|Pueblo of Santa Clara, New Mexico|PuebloofSantaClaraNewMexico|Pueblo of Santa Clara, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||409.00||
410|Pueblo of Taos, New Mexico|PuebloofTaosNewMexico|Pueblo of Taos, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||410.00||
411|Pueblo of Tesuque, New Mexico|PuebloofTesuqueNewMexico|Pueblo of Tesuque, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||411.00||
412|Pueblo of Zia, New Mexico|PuebloofZiaNewMexico|Pueblo of Zia, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||412.00||
413|Puyallup Tribe of the Puyallup Reservation|PuyallupTribeofthePuyallupReservation|Puyallup Tribe of the Puyallup Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||413.00||
414|Pyramid Lake Paiute Tribe of the Pyramid Lake Reservation, Nevada|PyramidLakePaiuteTribeofthePyramidLakeReservation|Pyramid Lake Paiute Tribe of the Pyramid Lake Reservation, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||414.00||
415|Qagan Tayagungin Tribe of Sand Point|QaganTayagunginTribeofSandPointVillage|Qagan Tayagungin Tribe of Sand Point (previously listed as Qagan Tayagungin Tribe of Sand Point Village) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||415.00||
416|Qawalangin Tribe of Unalaska|QawalanginTribeofUnalaska|Qawalangin Tribe of Unalaska is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||416.00||
417|Quapaw Nation|TheQuapawTribeofIndians|Quapaw Nation (previously listed as The Quapaw Tribe of Indians) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||417.00||
418|Quartz Valley Indian Community of the Quartz Valley Reservation of California|QuartzValleyIndianCommunityoftheQuartzValley|Quartz Valley Indian Community of the Quartz Valley Reservation of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||418.00||
419|Quechan Tribe of the Fort Yuma Indian Reservation, California & Arizona|QuechanTribeoftheFortYumaIndianReservation|Quechan Tribe of the Fort Yuma Indian Reservation, California & Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||419.00||
420|Quileute Tribe of the Quileute Reservation|QuileuteTribeoftheQuileuteReservation|Quileute Tribe of the Quileute Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||420.00||
421|Quinault Indian Nation|QuinaultIndianNation|Quinault Indian Nation (previously listed as Quinault Tribe of the Quinault Reservation, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||421.00||
422|Ramona Band of Cahuilla, California|RamonaBandofCahuillaCalifornia|Ramona Band of Cahuilla, California (previously listed as Ramona Band or Village of Cahuilla Mission Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||422.00||
423|Rampart Village|RampartVillage|Rampart Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||423.00||
424|Rappahannock Tribe, Inc.|RappahannockTribeInc.|Rappahannock Tribe, Inc. is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||424.00||
425|Red Cliff Band of Lake Superior Chippewa Indians of Wisconsin|RedCliffBandofLakeSuperiorChippewaIndiansof|Red Cliff Band of Lake Superior Chippewa Indians of Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||425.00||
426|Red Lake Band of Chippewa Indians, Minnesota|RedLakeBandofChippewaIndiansMinnesota|Red Lake Band of Chippewa Indians, Minnesota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||426.00||
427|Redding Rancheria, California|ReddingRancheriaCalifornia|Redding Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||427.00||
428|Redwood Valley or Little River Band of Pomo Indians of the Redwood Valley Rancheria California|RedwoodValleyorLittleRiverBandofPomoIndians|Redwood Valley or Little River Band of Pomo Indians of the Redwood Valley Rancheria California (previously  listed as Redwood Valley Rancheria of Pomo Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||428.00||
429|Reno-Sparks Indian Colony, Nevada|RenoSparksIndianColonyNevada|Reno-Sparks Indian Colony, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||429.00||
430|Resighini Rancheria, California|ResighiniRancheriaCalifornia|Resighini Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||430.00||
431|Rincon Band of Luiseno Mission Indians of Rincon Reservation, California|RinconBandofLuisenoMissionIndiansoftheRincon|Rincon Band of Luiseno Mission Indians of Rincon Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||431.00||
432|Robinson Rancheria|RobinsonRancheria|Robinson Rancheria (previously listed as Robinson Rancheria Band of Pomo Indians, California and the Robinson Rancheria of Pomo Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||432.00||
433|Rosebud Sioux Tribe of the Rosebud Indian Reservation, South Dakota|RosebudSiouxTribeoftheRosebudIndianReservation|Rosebud Sioux Tribe of the Rosebud Indian Reservation, South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||433.00||
434|Round Valley Indian Tribes, Round Valley Reservation, California|RoundValleyIndianTribesRoundValleyReservation|Round Valley Indian Tribes, Round Valley Reservation, California (previously listed as Round Valley Indian Tribes of the Round Valley Reservation, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||434.00||
435|Sac & Fox Nation of Missouri in Kansas and Nebraska|SacFoxNationofMissouriinKansasandNebraska|Sac & Fox Nation of Missouri in Kansas and Nebraska is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||435.00||
436|Sac & Fox Nation, Oklahoma|SacFoxNationOklahoma|Sac & Fox Nation, Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||436.00||
437|Sac & Fox Tribe of the Mississippi in Iowa|SacFoxTribeoftheMississippiinIowa|Sac & Fox Tribe of the Mississippi in Iowa is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||437.00||
438|Saginaw Chippewa Indian Tribe of Michigan|SaginawChippewaIndianTribeofMichigan|Saginaw Chippewa Indian Tribe of Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||438.00||
439|Saint George Island|SaintGeorgeIsland|Saint George Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||439.00||
440|Saint Paul Island|SaintPaulIsland|Saint Paul Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||440.00||
441|Saint Regis Mohawk Tribe|SaintRegisMohawkTribe|Saint Regis Mohawk Tribe (previously listed as St. Regis Band of Mohawk Indians of New York) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||441.00||
442|Salamatof Tribe|SalamatofTribe|Salamatof Tribe (previously listed as Village of Salamatoff) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||442.00||
443|Salt River Pima-Maricopa Indian Community of the Salt River Reservation, Arizona|SaltRiverPimaMaricopaIndianCommunityoftheSaltRiver|Salt River Pima-Maricopa Indian Community of the Salt River Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||443.00||
444|Samish Indian Nation|SamishIndianNation|Samish Indian Nation (previously listed as Samish Indian Tribe, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||444.00||
445|San Carlos Apache Tribe of the San Carlos Reservation, Arizona|SanCarlosApacheTribeoftheSanCarlosReservation|San Carlos Apache Tribe of the San Carlos Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||445.00||
446|San Juan Southern Paiute Tribe of Arizona|SanJuanSouthernPaiuteTribeofArizona|San Juan Southern Paiute Tribe of Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||446.00||
447|San Manuel Band of Mission Indians, California|SanManuelBandofMissionIndiansCalifornia|San Manuel Band of Mission Indians, California (previously listed as San Manual Band of Serrano Mission Indians of the San Manual Reservation) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||447.00||
448|San Pasqual Band of Diegueno Mission Indians of California|SanPasqualBandofDieguenoMissionIndiansofCalifornia|San Pasqual Band of Diegueno Mission Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||448.00||
449|Santa Rosa Band of Cahuilla Indians, California|SantaRosaBandofCahuillaIndiansCalifornia|Santa Rosa Band of Cahuilla Indians, California (previously listed as Santa Rosa Band of Cahuilla Mission  Indians of the Santa Rosa Reservation) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||449.00||
450|Santa Rosa Indian Community of the Santa Rosa Rancheria, California|SantaRosaIndianCommunityoftheSantaRosaRancheria|Santa Rosa Indian Community of the Santa Rosa Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||450.00||
451|Santa Ynez Band of Chumash Mission Indians of the Santa Ynez Reservation, California|SantaYnezBandofChumashMissionIndiansoftheSantaYnez|Santa Ynez Band of Chumash Mission Indians of the Santa Ynez Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||451.00||
452|Santee Sioux Nation, Nebraska|SanteeSiouxNationNebraska|Santee Sioux Nation, Nebraska is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||452.00||
453|Santo Domingo Pueblo|KewaPuebloNewMexico|Kewa Pueblo, New Mexico (previously listed as Pueblo of Santo Domingo) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||453.00||
454|Sauk-Suiattle Indian Tribe|SaukSuiattleIndianTribe|Sauk-Suiattle Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||454.00||
455|Sault Ste. Marie Tribe of Chippewa Indians, Michigan|SaultSte.MarieTribeofChippewaIndiansMichigan|Sault Ste. Marie Tribe of Chippewa Indians, Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||455.00||
456|Scotts Valley Band of Pomo Indians of California|ScottsValleyBandofPomoIndiansofCalifornia|Scotts Valley Band of Pomo Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||456.00||
457|Seldovia Village Tribe|SeldoviaVillageTribe|Seldovia Village Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||457.00||
458|Seminole Tribe of Florida|SeminoleTribeofFlorida|Seminole Tribe of Florida (previously listed as Seminole Tribe of Florida (Dania, Big Cypress, Brighton, Hollywood & Tampa Reservations)) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||458.00||
459|Seneca Nation of Indians|SenecaNationofIndians|Seneca Nation of Indians (previously listed as Seneca Nation of New York) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||459.00||
460|Seneca-Cayuga Nation|SenecaCayugaNation|Seneca-Cayuga Nation (previously listed as Seneca-Cayuga Tribe of Oklahoma) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||460.00||
461|Shageluk Native Village|ShagelukNativeVillage|Shageluk Native Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||461.00||
462|Shakopee Mdewakanton Sioux Community of Minnesota|ShakopeeMdewakantonSiouxCommunityofMinnesota|Shakopee Mdewakanton Sioux Community of Minnesota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||462.00||
463|Shawnee Tribe|ShawneeTribe|Shawnee Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||463.00||
464|Sherwood Valley Rancheria of Pomo Indians of California|SherwoodValleyRancheriaofPomoIndiansofCalifornia|Sherwood Valley Rancheria of Pomo Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||464.00||
465|Shingle Springs Band of Miwok Indians, Shingle Springs Rancheria|ShingleSpringsBandofMiwokIndiansShingleSprings|Shingle Springs Band of Miwok Indians, Shingle Springs Rancheria (Verona Tract), California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||465.00||
466|Shinnecock Indian Nation|ShinnecockIndianNation|Shinnecock Indian Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||466.00||
467|Shoalwater Bay Indian Tribe of the Shoalwater Bay Indian Reservation|ShoalwaterBayIndianTribeoftheShoalwaterBayIndian|Shoalwater Bay Indian Tribe of the Shoalwater Bay Indian Reservation (previously listed as Shoalwater Bay Tribe of the Shoalwater Bay Indian Reservation, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||467.00||
468|Shoshone-Bannock Tribes of the Fort Hall Reservation|ShoshoneBannockTribesoftheFortHallReservation|Shoshone-Bannock Tribes of the Fort Hall Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||468.00||
469|Shoshone-Paiute Tribes of the Duck Valley Reservation, Nevada|ShoshonePaiuteTribesoftheDuckValleyReservation|Shoshone-Paiute Tribes of the Duck Valley Reservation, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||469.00||
470|Sisseton-Wahpeton Oyate of the Lake Traverse Reservation, South Dakota|SissetonWahpetonOyateoftheLakeTraverseReservation|Sisseton-Wahpeton Oyate of the Lake Traverse Reservation, South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||470.00||
471|Sitka Tribe of Alaska|SitkaTribeofAlaska|Sitka Tribe of Alaska is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||471.00||
472|Skagway Village|SkagwayVillage|Skagway Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||472.00||
473|Skokomish Indian Tribe|SkokomishIndianTribe|Skokomish Indian Tribe (previously listed as Skokomish Indian Tribe of the Skokomish Reservation, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||473.00||
474|Skull Valley Band of Goshute Indians of Utah|SkullValleyBandofGoshuteIndiansofUtah|Skull Valley Band of Goshute Indians of Utah is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||474.00||
475|Snoqualmie Indian Tribe|SnoqualmieIndianTribe|Snoqualmie Indian Tribe (previously listed as Snoqualmie Tribe, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||475.00||
476|Soboba Band of Luiseno Indians, California|SobobaBandofLuisenoIndiansCalifornia|Soboba Band of Luiseno Indians, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||476.00||
477|Sokaogon Chippewa Community, Wisconsin|SokaogonChippewaCommunityWisconsin|Sokaogon Chippewa Community, Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||477.00||
478|South Naknek Village|SouthNaknekVillage|South Naknek Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||478.00||
479|Southern Ute Indian Tribe of the Southern Ute Reservation, Colorado|SouthernUteIndianTribeoftheSouthernUteReservation|Southern Ute Indian Tribe of the Southern Ute Reservation, Colorado is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||479.00||
480|Spirit Lake Tribe, North Dakota|SpiritLakeTribeNorthDakota|Spirit Lake Tribe, North Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||480.00||
481|Spokane Tribe of the Spokane Reservation|SpokaneTribeoftheSpokaneReservation|Spokane Tribe of the Spokane Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||481.00||
482|Squaxin Island Tribe of the Squaxin Island Reservation|SquaxinIslandTribeoftheSquaxinIslandReservation|Squaxin Island Tribe of the Squaxin Island Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||482.00||
483|St. Croix Chippewa Indians of Wisconsin|St.CroixChippewaIndiansofWisconsin|St. Croix Chippewa Indians of Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||483.00||
484|Standing Rock Sioux Tribe of North & South Dakota|StandingRockSiouxTribeofNorthSouthDakota|Standing Rock Sioux Tribe of North & South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||484.00||
485|Stebbins Community Association|StebbinsCommunityAssociation|Stebbins Community Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||485.00||
486|Stillaguamish Tribe of Indians of Washington|StillaguamishTribeofIndiansofWashington|Stillaguamish Tribe of Indians of Washington (previously listed as Stillaguamish Tribe of Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||486.00||
487|Stockbridge Munsee Community, Wisconsin|StockbridgeMunseeCommunityWisconsin|Stockbridge Munsee Community, Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||487.00||
488|Summit Lake Paiute Tribe of Nevada|SummitLakePaiuteTribeofNevada|Summit Lake Paiute Tribe of Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||488.00||
489|Sun'aq Tribe of Kodiak|SunaqTribeofKodiak|Sun'aq Tribe of Kodiak (previously listed as Shoonaq' Tribe of Kodiak) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||489.00||
490|Suquamish Indian Tribe of the Port Madison Reservation|SuquamishIndianTribeofthePortMadisonReservation|Suquamish Indian Tribe of the Port Madison Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||490.00||
491|Susanville Indian Rancheria, California|SusanvilleIndianRancheriaCalifornia|Susanville Indian Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||491.00||
492|Swinomish Indian Tribal Community|SwinomishIndianTribalCommunity|Swinomish Indian Tribal Community (previously listed as Swinomish Indians of the Swinomish Reservation of Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||492.00||
493|Sycuan Band of the Kumeyaay Nation|SycuanBandoftheKumeyaayNation|Sycuan Band of the Kumeyaay Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||493.00||
494|Table Mountain Rancheria|TableMountainRancheria|Table Mountain Rancheria (previously listed as Table Mountain Rancheria of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||494.00||
495|Takotna Village|TakotnaVillage|Takotna Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||495.00||
496|Tangirnaq Native Village|TangirnaqNativeVillage|Tangirnaq Native Village (previously listed as Lesnoi Village (aka Woody Island)) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||496.00||
497|Te-Moak Tribe of Western Shoshone Indians of Nevada|TeMoakTribeofWesternShoshoneIndiansofNevada|Te-Moak Tribe of Western Shoshone Indians of Nevada (Four constituent bands: Battle Mountain Band; Elko Band; South Fork Band and Wells Band) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||497.00||
498|Tejon Indian Tribe|TejonIndianTribe|Tejon Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||498.00||
499|Telida Village|TelidaVillage|Telida Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||499.00||
500|The Chickasaw Nation|TheChickasawNation|The Chickasaw Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||500.00||
501|The Choctaw Nation of Oklahoma|TheChoctawNationofOklahoma|The Choctaw Nation of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||501.00||
502|The Muscogee|TheMuscogee|The Muscogee (Creek) Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||502.00||
